accountid,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000000349-01-2019,4296.0,1.0,25.0,0.0,25.0,4305.0,9.0,25.0,0.0,25.0
0000000349-01-2020,4329.0,1.0,25.0,0.0,25.0,4329.0,0.0,0.0,0.0,0.0
0000000349-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000349-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000350-01-2010,19.0,4.0,25.0,0.0,25.0,24.0,5.0,25.0,0.0,25.0
0000000350-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000350-01-2018,2199.0,0.0,0.0,0.0,0.0,2218.0,19.0,25.0,0.0,25.0
0000000350-01-2019,2471.0,24.0,37.0,0.0,37.0,2498.0,27.0,46.0,0.0,46.0
0000000350-01-2020,2947.0,9.0,25.0,0.0,25.0,2963.0,16.0,25.0,0.0,25.0
0000000350-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000350-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000351-01-2010,301.0,5.0,25.0,0.0,25.0,303.0,2.0,25.0,0.0,25.0
0000000351-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000351-01-2018,9327.0,0.0,0.0,0.0,0.0,9351.0,24.0,37.0,0.0,37.0
0000000351-01-2019,9556.0,23.0,34.0,0.0,34.0,9601.0,45.0,100.0,0.0,100.0
0000000351-01-2020,9970.0,30.0,55.0,0.0,55.0,10003.0,33.0,64.0,0.0,64.0
0000000351-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000351-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000352-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000353-01-2010,7467.0,6.0,25.0,0.0,25.0,7495.0,28.0,41.0,0.0,41.0
0000000353-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000353-01-2018,539.0,0.0,0.0,0.0,0.0,545.0,6.0,25.0,0.0,25.0
0000000353-01-2019,612.0,5.0,25.0,0.0,25.0,617.0,5.0,25.0,0.0,25.0
0000000353-01-2020,726.0,10.0,25.0,0.0,25.0,735.0,9.0,25.0,0.0,25.0
0000000353-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000353-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000354-01-2010,172.0,5.0,25.0,0.0,25.0,177.0,5.0,25.0,0.0,25.0
0000000354-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000354-01-2018,2963.0,0.0,0.0,0.0,0.0,2981.0,18.0,25.0,0.0,25.0
0000000354-01-2019,3222.0,20.0,25.0,0.0,25.0,3243.0,21.0,28.0,0.0,28.0
0000000354-01-2020,3335.0,0.0,0.0,0.0,0.0,3335.0,0.0,0.0,0.0,0.0
0000000354-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000354-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000355-01-2010,2819.0,25.0,35.0,0.0,35.0,2823.0,4.0,25.0,0.0,25.0
0000000355-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000355-01-2018,3512.0,0.0,0.0,0.0,0.0,3518.0,0.0,0.0,0.0,0.0
0000000355-01-2019,3648.0,0.0,0.0,0.0,0.0,3675.0,27.0,46.0,0.0,46.0
0000000355-01-2020,3767.0,6.0,25.0,0.0,25.0,3768.0,1.0,25.0,0.0,25.0
0000000355-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000355-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000356-01-2010,87.0,1.0,25.0,0.0,25.0,88.0,1.0,25.0,0.0,25.0
0000000356-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000356-01-2018,1268.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0
0000000356-01-2019,1288.0,7.0,25.0,0.0,25.0,1297.0,9.0,25.0,0.0,25.0
0000000356-01-2020,1429.0,20.0,25.0,0.0,25.0,1449.0,20.0,25.0,0.0,25.0
0000000356-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000356-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000357-01-2010,2829.0,1.0,25.0,0.0,25.0,2830.0,1.0,25.0,0.0,25.0
0000000357-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000357-01-2018,2671.0,0.0,0.0,0.0,0.0,2694.0,23.0,34.0,0.0,34.0
0000000357-01-2019,3617.0,99.0,262.0,0.0,262.0,3688.0,71.0,178.0,0.0,178.0
0000000357-01-2020,4323.0,47.0,106.0,0.0,106.0,4371.0,48.0,109.0,0.0,109.0
0000000357-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000357-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000358-01-2010,4261.0,10.0,25.0,0.0,25.0,4271.0,10.0,25.0,0.0,25.0
0000000358-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000358-01-2018,6337.0,0.0,0.0,0.0,0.0,6372.0,0.0,0.0,0.0,0.0
0000000358-01-2019,6513.0,-7.0,0.0,0.0,0.0,6540.0,27.0,46.0,0.0,46.0
0000000358-01-2020,6826.0,45.0,100.0,0.0,100.0,6885.0,59.0,142.0,0.0,142.0
0000000358-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000358-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000359-01-2010,1012.0,60.0,105.0,0.0,105.0,1100.0,88.0,161.0,0.0,161.0
0000000359-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000359-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000359-01-2019,6349.0,50.0,115.0,0.0,115.0,6392.0,43.0,94.0,0.0,94.0
0000000359-01-2020,6961.0,122.0,331.0,0.0,331.0,7068.0,107.0,286.0,0.0,286.0
0000000359-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000359-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000360-01-2010,1526.0,13.0,25.0,0.0,25.0,1543.0,17.0,25.0,0.0,25.0
0000000360-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000360-01-2018,2786.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0
0000000360-01-2019,2786.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0
0000000360-01-2020,2786.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0
0000000360-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000360-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000361-01-2010,7909.0,48.0,81.0,0.0,81.0,7949.0,40.0,65.0,0.0,65.0
0000000361-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000361-01-2018,8069.0,0.0,0.0,0.0,0.0,8069.0,0.0,0.0,0.0,0.0
0000000361-01-2019,8069.0,0.0,0.0,0.0,0.0,8069.0,0.0,0.0,0.0,0.0
0000000361-01-2020,111.0,22.0,31.0,0.0,31.0,139.0,28.0,49.0,0.0,49.0
0000000361-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000361-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000362-01-2010,63.0,1.0,25.0,0.0,25.0,64.0,1.0,25.0,0.0,25.0
0000000362-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000362-01-2018,3878.0,0.0,0.0,0.0,0.0,4099.0,221.0,628.0,0.0,628.0
0000000362-01-2019,5232.0,30.0,55.0,0.0,55.0,5481.0,249.0,712.0,0.0,712.0
0000000362-01-2020,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0
0000000362-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000362-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2010,2776.0,17.0,25.0,0.0,25.0,2793.0,17.0,25.0,0.0,25.0
0000000363-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2018,6516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000363-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000364-01-2010,27.0,1.0,25.0,0.0,25.0,28.0,1.0,25.0,0.0,25.0
0000000364-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000364-01-2018,1894.0,0.0,0.0,0.0,0.0,1903.0,9.0,25.0,0.0,25.0
0000000364-01-2019,2028.0,12.0,25.0,0.0,25.0,2043.0,15.0,25.0,0.0,25.0
0000000364-01-2020,2195.0,14.0,25.0,0.0,25.0,2205.0,10.0,25.0,0.0,25.0
0000000364-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000364-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000365-01-2010,5680.0,124.0,233.0,0.0,233.0,5828.0,148.0,281.0,0.0,281.0
0000000365-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000365-01-2018,6090.0,0.0,0.0,0.0,0.0,6090.0,0.0,0.0,0.0,0.0
0000000365-01-2019,6090.0,0.0,0.0,0.0,0.0,6090.0,0.0,0.0,0.0,0.0
0000000365-01-2020,220.0,40.0,85.0,0.0,85.0,262.0,42.0,91.0,0.0,91.0
0000000365-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000365-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000366-01-2010,76.0,19.0,25.0,0.0,25.0,86.0,10.0,25.0,0.0,25.0
0000000366-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000366-01-2018,2351.0,0.0,0.0,0.0,0.0,2361.0,10.0,25.0,0.0,25.0
0000000366-01-2019,2547.0,24.0,37.0,0.0,37.0,2558.0,11.0,25.0,0.0,25.0
0000000366-01-2020,2784.0,13.0,25.0,0.0,25.0,2817.0,33.0,64.0,0.0,64.0
0000000366-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000366-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000367-01-2010,1026.0,9.0,25.0,0.0,25.0,1334.0,308.0,601.0,0.0,601.0
0000000367-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000367-01-2018,1779.0,0.0,0.0,0.0,0.0,1785.0,6.0,25.0,0.0,25.0
0000000367-01-2019,1883.0,6.0,25.0,0.0,25.0,1889.0,6.0,25.0,0.0,25.0
0000000367-01-2020,2025.0,6.0,25.0,0.0,25.0,2035.0,10.0,25.0,0.0,25.0
0000000367-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000367-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000368-01-2010,891.0,34.0,53.0,0.0,53.0,923.0,32.0,49.0,0.0,49.0
0000000368-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000368-01-2018,3165.0,0.0,0.0,0.0,0.0,3180.0,15.0,25.0,0.0,25.0
0000000368-01-2019,3410.0,16.0,25.0,0.0,25.0,3427.0,17.0,25.0,0.0,25.0
0000000368-01-2020,3747.0,28.0,49.0,0.0,49.0,3776.0,29.0,52.0,0.0,52.0
0000000368-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000368-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000369-01-2010,2191.0,41.0,67.0,0.0,67.0,2251.0,60.0,105.0,0.0,105.0
0000000369-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000369-01-2018,6475.0,0.0,0.0,0.0,0.0,6514.0,39.0,82.0,0.0,82.0
0000000369-01-2019,7039.0,42.0,91.0,0.0,91.0,7073.0,34.0,67.0,0.0,67.0
0000000369-01-2020,7303.0,21.0,28.0,0.0,28.0,7328.0,25.0,40.0,0.0,40.0
0000000369-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000369-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000370-01-2010,7328.0,50.0,85.0,0.0,85.0,7380.0,52.0,89.0,0.0,89.0
0000000370-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000370-01-2018,12064.0,0.0,0.0,0.0,0.0,12099.0,35.0,70.0,0.0,70.0
0000000370-01-2019,12507.0,31.0,58.0,0.0,58.0,12541.0,34.0,67.0,0.0,67.0
0000000370-01-2020,12977.0,40.0,85.0,0.0,85.0,13024.0,47.0,106.0,0.0,106.0
0000000370-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000370-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000371-01-2010,19.0,3.0,25.0,0.0,25.0,20.0,1.0,25.0,0.0,25.0
0000000371-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000371-01-2018,4331.0,0.0,0.0,0.0,0.0,4365.0,34.0,67.0,0.0,67.0
0000000371-01-2019,9500.0,92.0,103.0,0.0,103.0,4796.0,46.0,103.0,0.0,103.0
0000000371-01-2020,5157.0,40.0,85.0,0.0,85.0,5192.0,35.0,70.0,0.0,70.0
0000000371-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000371-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000372-01-2010,7480.0,5.0,25.0,0.0,25.0,7481.0,1.0,25.0,0.0,25.0
0000000372-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000372-01-2018,7484.0,0.0,0.0,0.0,0.0,7484.0,0.0,0.0,0.0,0.0
0000000372-01-2019,7484.0,0.0,0.0,0.0,0.0,7484.0,0.0,0.0,0.0,0.0
0000000372-01-2020,235.0,54.0,127.0,0.0,127.0,307.0,72.0,181.0,0.0,181.0
0000000372-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000372-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000373-01-2010,4020.0,1.0,25.0,0.0,25.0,4021.0,1.0,25.0,0.0,25.0
0000000373-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000373-01-2018,1300.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0
0000000373-01-2019,1300.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0
0000000373-01-2020,1300.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0
0000000373-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000373-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000374-01-2010,225.0,1.0,25.0,0.0,25.0,226.0,1.0,25.0,0.0,25.0
0000000374-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000374-01-2018,938.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0
0000000374-01-2019,976.0,0.0,0.0,0.0,0.0,977.0,1.0,25.0,0.0,25.0
0000000374-01-2020,1076.0,7.0,25.0,0.0,25.0,1084.0,8.0,25.0,0.0,25.0
0000000374-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000374-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000375-01-2010,2966.0,19.0,25.0,0.0,25.0,2988.0,22.0,29.0,0.0,29.0
0000000375-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000375-01-2018,5338.0,0.0,0.0,0.0,0.0,5350.0,12.0,25.0,0.0,25.0
0000000375-01-2019,5621.0,27.0,46.0,0.0,46.0,5644.0,23.0,34.0,0.0,34.0
0000000375-01-2020,6000.0,28.0,49.0,0.0,49.0,6039.0,39.0,82.0,0.0,82.0
0000000375-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000375-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000376-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000376-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000376-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000376-01-2019,5046.0,9.0,25.0,0.0,25.0,5059.0,13.0,25.0,0.0,25.0
0000000376-01-2020,5169.0,8.0,25.0,0.0,25.0,5181.0,12.0,25.0,0.0,25.0
0000000376-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000376-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000377-01-2010,972.0,6.0,25.0,0.0,25.0,974.0,2.0,25.0,0.0,25.0
0000000377-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000377-01-2018,1321.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,0.0
0000000377-01-2019,1339.0,2.0,25.0,0.0,25.0,1339.0,0.0,0.0,0.0,0.0
0000000377-01-2020,1362.0,2.0,25.0,0.0,25.0,1364.0,2.0,25.0,0.0,25.0
0000000377-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000377-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000378-01-2010,4010.0,12.0,25.0,0.0,25.0,4023.0,13.0,25.0,0.0,25.0
0000000378-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000378-01-2018,6143.0,0.0,0.0,0.0,0.0,6148.0,0.0,0.0,0.0,0.0
0000000378-01-2019,6194.0,2.0,25.0,0.0,25.0,6196.0,2.0,25.0,0.0,25.0
0000000378-01-2020,6259.0,1.0,25.0,0.0,25.0,6261.0,2.0,25.0,0.0,25.0
0000000378-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000378-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000379-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000379-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000379-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000379-01-2019,362.0,8.0,25.0,0.0,25.0,362.0,0.0,0.0,0.0,0.0
0000000379-01-2020,979.0,97.0,256.0,0.0,256.0,1083.0,104.0,277.0,0.0,277.0
0000000379-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000379-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000380-01-2010,2852.0,24.0,33.0,0.0,33.0,2865.0,13.0,25.0,0.0,25.0
0000000380-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000380-01-2018,2911.0,0.0,0.0,0.0,0.0,4998.0,0.0,0.0,0.0,0.0
0000000380-01-2019,0.0,0.0,0.0,0.0,0.0,5107.0,0.0,0.0,0.0,0.0
0000000380-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000380-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000380-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000381-01-2010,3734.0,34.0,53.0,0.0,53.0,3799.0,65.0,115.0,0.0,115.0
0000000381-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000381-01-2018,6480.0,0.0,0.0,0.0,0.0,6514.0,0.0,0.0,0.0,0.0
0000000381-01-2019,6841.0,29.0,52.0,0.0,52.0,6879.0,38.0,79.0,0.0,79.0
0000000381-01-2020,7215.0,32.0,61.0,0.0,61.0,7246.0,31.0,58.0,0.0,58.0
0000000381-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000381-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000382-01-2010,6752.0,26.0,37.0,0.0,37.0,6775.0,23.0,31.0,0.0,31.0
0000000382-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000382-01-2018,9763.0,0.0,0.0,0.0,0.0,9788.0,25.0,40.0,0.0,40.0
0000000382-01-2019,20178.0,48.0,37.0,0.0,37.0,10113.0,24.0,37.0,0.0,37.0
0000000382-01-2020,10391.0,27.0,46.0,0.0,46.0,10421.0,30.0,55.0,0.0,55.0
0000000382-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000382-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000383-01-2010,4053.0,28.0,41.0,0.0,41.0,4080.0,27.0,39.0,0.0,39.0
0000000383-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000383-01-2018,7156.0,0.0,0.0,0.0,0.0,7174.0,0.0,0.0,0.0,0.0
0000000383-01-2019,7419.0,23.0,34.0,0.0,34.0,7444.0,25.0,40.0,0.0,40.0
0000000383-01-2020,7914.0,100.0,265.0,0.0,265.0,7945.0,31.0,58.0,0.0,58.0
0000000383-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000383-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000384-01-2010,5033.0,1.0,25.0,0.0,25.0,5034.0,1.0,25.0,0.0,25.0
0000000384-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000384-01-2018,5037.0,0.0,0.0,0.0,0.0,5037.0,0.0,0.0,0.0,0.0
0000000384-01-2019,5037.0,0.0,0.0,0.0,0.0,5037.0,0.0,0.0,0.0,0.0
0000000384-01-2020,5037.0,0.0,0.0,0.0,0.0,5037.0,0.0,0.0,0.0,0.0
0000000384-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000384-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000385-01-2010,4444.0,23.0,31.0,0.0,31.0,4463.0,19.0,25.0,0.0,25.0
0000000385-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000385-01-2018,6580.0,0.0,0.0,0.0,0.0,6603.0,0.0,0.0,0.0,0.0
0000000385-01-2019,13620.0,28.0,0.0,0.0,0.0,6826.0,16.0,25.0,0.0,25.0
0000000385-01-2020,7027.0,25.0,40.0,0.0,40.0,7064.0,37.0,76.0,0.0,76.0
0000000385-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000385-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000386-01-2010,9071.0,63.0,111.0,0.0,111.0,9125.0,54.0,93.0,0.0,93.0
0000000386-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000386-01-2018,4406.0,0.0,0.0,0.0,0.0,4445.0,0.0,0.0,0.0,0.0
0000000386-01-2019,4822.0,46.0,103.0,0.0,103.0,4855.0,33.0,64.0,0.0,64.0
0000000386-01-2020,0.0,0.0,0.0,0.0,0.0,5811.0,158.0,439.0,0.0,439.0
0000000386-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000386-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000387-01-2010,6315.0,33.0,51.0,0.0,51.0,6342.0,27.0,39.0,0.0,39.0
0000000387-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000387-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000387-01-2019,16226.0,6.0,25.0,0.0,25.0,8115.0,2.0,25.0,0.0,25.0
0000000387-01-2020,8152.0,4.0,25.0,0.0,25.0,8158.0,6.0,25.0,0.0,25.0
0000000387-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000387-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000388-01-2010,5449.0,45.0,75.0,0.0,75.0,5486.0,37.0,59.0,0.0,59.0
0000000388-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000388-01-2018,8314.0,0.0,0.0,0.0,0.0,8322.0,0.0,0.0,0.0,0.0
